Source,Target,Weight
PC`^=,"x=IFweStpfsFZ;BeoCNDg",28
luMgo]a,F>GBrRwE,20
bVfHqGCl$Kk[JTTMOOkvPd,GkeJ-jHlfQ,2
RHh@KUyofGK191,"bbXdy_IYG;",44
AGVnD,cZk\jtLcg^Tcoe,11
zFPiMQ]jOghfBhJiGGW856,eJmBuJwHpucm*CmlaNnt^o,2
t=HHPd+nfVXpoumTx,rqji[ea&tXWlJRLAJ^A,29
IBgIxCnmVjlzpifIMFWw<,"P;645",19
eHWuiGHrRCUxwknYU,vKXdAbjCvZHk',35
QBkwjlpPMfqK,"dOW,Lze@KkCeFcnOQ%229",47
-?TT:393,EFTaxdOQkXQQj,35
%cK>,yuemw-EbWEaiw>jbCcCP,10
"u?EfFmZzK;-424","qcKq#ZaRMZM <y289",35
DqP=adN'kGpIWloIr^hwsY,IfKlTfoK)WF,23
lCxbHSlhwSGIXVcyv,WUhlmuHHvCTVYxu237,25
zQXSteSjUkrV,xlWENl^FKVP,13
"*Xvb;nYftA]oLuEm",U=vDKo,24
`wKV=XxMEh,l(>S&,11
"hyM;Am",jWobRQeCYkMSQkwtD#477,4
wuaI\t=eY,gIZoLIDuqwL652,22
RUOXWzRvokW,",Q_EHMHYuFuFptkSjCdTEk`384",6
+?l#,dTtDcSvjkFAb,50
RC&bwi=XX,AQGsQNudGRb,27
fnDv:,hVLWnb,15
.rdPSeJLXdpOCRRMHi(i'YC111,]jfyJvUnie%Qd,23
"CYLKgta tLchPp`ErTDWB","I,vPaEyLCORuAe-492",23
"b,S:S",tZdtqX)XrFatzE\DtSTKR,46
SBv(>svo_ILCyUE,"wPeOENXUOYUtxPKvgB,",16
NHqTVg$b]L,RRuVsg#\u%NptFUMVY?117,7
"e,++x",%fp&J-dAzZSxH,32
N,YBHNfIUEl?)iNtmTtv^cLus,6
"PbMrSUR#gKqrhcRdpmlaJ>;",Q[FwS:i\,33
"oMtti;uMiuRBK:J]jUu",jLzAGprQAcfJ881,16
?O:Y:EJ938,nguypGsj]E?vj@942,38
",(rMMfa",QDueKh`)w)NPCp,41
"z;UcMVoZumgZvabYSj^:135",lMbSgV^rYBcMLmE,2
&M-psswXYt?RniZXidpLCe,=L#ls:zDNsiRcM,20
ndDBC^#Kt?553,AxnRru?SMo]sR,21
rvzNjXpCtYKmWHr$GKsU589,"jYiITqyy_uw,UvWiDBmB",5
NSJAHSsydwaG,";VNCYd'&VaBZ",24
yVsJdbwombDNv,".x,cCR GtE",28
[lR,uJeP<'XAd\UVpF689,47
LlaAE-Plr,#.D).379,43
(OJhafMVDbe%nayEKb?r,IgFqpOvNaQosvKZAx,48
aQJEaLVzzYymSWZWs522,BZcVE143,42
xiODKiTVO,",SDC:e",42
"c'UwBwB;;qKS",By#n#ySZs]lkRyjYSijFNeH?905,25
l^@[747,DrCznc_IkjH^dnGX-bO602,9
jXSqrYqXxB,"F;396",9
:dbL=Dn,'VJWtL,24
UQKjwzjBSgByuC,jMvyfmr,18
^em282,"wZtszgFDUlgp,<AmDDEDG",11
"(MMe rSZ",ekZ?oeaeEOL,40
i(Xm@iovH+,DqGS>xVuNoMjjFVW,21
Ds$fFVKDvbIOb,"eSLtKKYC[t;",1
x@?378,"+D/ UA",19
JUvZxDAfLJ<SMrS,]Gn*Fq:,28
" ebfrP",fMAHEkk%LMUp:x'PwQ,14
ELuDUvy*oIrJYMWjhzRPM,ffwmMzhRSSPyWabQKo330,26
"JTP;gRMvEPRwFlvI",ONbXhUbfCDqYJpMN,49
LKfdCWkMLgnhiruCdEl,qzsFFjeNSoAoUpG'F,12
aRr#BOQX>XegUi>r,",Q_EHMHYuFuFptkSjCdTEk`384",31
qMYePwcLDpaNzf/BB*$PbmB,Xy*o^BiEPzlEgW,44
ginKrYMdqMVxDZj766,Zar-944,49
rGywSUAlnQWpgl%v^fL,WKwBRjSVoOVTovhNkXuC243,39
QDFVFRnQquBzbSOkMbh,uoEcx-zS@p,18
$srn$Jr*f,LqbTuNl,32
XAObfFcTUnZA,THbCVk,43
"`NAL;o",joYYVjGKYkzuksdq,10
XxcJJf:HQSkI,GfPqN#j[F590,33
:STXXsC,lUTDLKKna,31
%qDFBVis/QvubQ$,GpcEwnq[zahJMmp<YumD,32
ZzVC,LCK@lJDOpaa,44
FNK,iOKt&fawO/uDlS,44
JdVujmikPMOJOwGiODBG,qQvJYEmibRBXtZMs\ab,15
SUWwYcRSIevn?b,IYgT*`(d,19
GWFqzcxZzWSgArmKVf?662,"WKd[XjBq MuxG%CA.597",17
VNAfCTTNYIV`LeQ464,"bAZLqf$hiWHhQYe.,AODQ",29
[-x?,yI]+]T,12
dbEMtHpKMTWniuNTxycK,LcMlYmNGYhoijjgW:,31
V&qS-a,";oLFY",26
LV+HurQ,"ZKZ LnwNJ/SV+AX",47
"o?j[EYi,","]DwSEt,tprI",15
jNTyx:Xvl@QYiUzoG340,kw_BDOXYFLE>WTu610,37
"V#uEtW#,N",+ecTBqaXc('484,47
BjAywBm'JC,kPPiDmspat341,35
N[yKd\lEFcFGeCjlb]Dut,wPatsVLvKZiZfel,49
[IXsI`og*K,ZKnJtS?yBLY=EI,9
pRztVkhXlDAqzQnZ(,XCeFqDrSgj,21
yiLkcFDbzi,Ve]xHkD$pazegJPxFOdQD(a,14
"qvCgdQb;kLVB#F_Ko",PjtVcv<oCWQgjeE/heSM-OX,6
Xi*[DDcu&DbzqxDa,DCQpcMeJF%BrFYU922,29
remjVFGNYPWATcNYzbs=G,aTKeaewVyUoqqvZjkXpR,49
GWScG180,@nCSWZK<,16
"L`tmc)NL;",PoNWblsL'ikV,3
hbTjdfOL)n-EiXNU,@<uE#IHxtxKZl,36
sHltrznI:aPghJW$D%BP,No660,45
lSFh`gzrFU,FqfEh=gFoS]LYf+/764,15
urzf,DqSvzm,24
axIJutNhnYJ,IS&ubDXgjxTpLhcJsvrsT&,24
]FyXNwk(^w,tzXW.<Q<ZyT533,16
S$JLhnD'I,"E C-T-X\768",23
QAw?hTVHrMjhIY,bfhouDmHAOseCaU#Ae/136,43
vimK,kXuuGyJEYWKtoYa,43
vu_v<rr:mcWZQSXMdm167,VPnojcvrEYrCU]@xA,4
CFvPJJAHPI`VOWFBS,w`K,50
S(GJY<Qai],OxWgh,37
"XtmANJ;XYZ",eXMGigpPv)uYig*hGk,25
C+N,dqvcyKTlSZpEG%kvHTig,48
No660,"A>_p'KO,437",44
$ZPz]X)CT,AxnRru?SMo]sR,10
V+k-dPaK_,"fbKgYEFJWUrWpY,",50
GPPDk=,BDBmi?(jt,26
SzYeqbPDWINrPsQGZ640,HqOGIgFujnGA,42
O^ZiLpvpQc,IEWLcY807,25
@ia=bIImpmeOHV,EGEqauF:&T/,31
flsRImewzUrf\ttj130,sdOAEO,27
zYQIi_`qimGgFy,>L[,20
"x=IFweStpfsFZ;BeoCNDg",&:_rZSp195,16
TmOTdrGPU,CfAVAP,40
gpkw,TzwPJxzjcim,43
FRtcIY>pKbPzcf+CXy,i+:jFWY`FMhGINxyMN,28
Bkja:OXf,GZR,17
"P% /663",DFuPrzR552,9
"LiJ\Pf`qUqkKM;866",jc_VNtovr$?_499,24
MSRWFYcBr,JdVujmikPMOJOwGiODBG,23
uMSJfRexshE,Q:K528,3
";wdD'DuPqqXzdnQNc+",iB-vGIqW)d>Ir,22
@wB,DuALzAFVk/qGON,23
i)q^i,AyegqZAKZ368,10
elFA/vPirnNYdjoESz,fBq<gs667,34
c?fPjzDztF613,YvHYagfX[godL]<,16
MmxRJThfYjuSfW,eWJXCbiIncAnbFK556,44
hA*AfE#wHU?taaULODzZdx,e+LWaXqLU^dOabKYLX184,32
`dvG$233,dlCu.S,30
NmJ.yvmUgOX,ZjSbsltaEhHIdpcL423,30
PsferOKkOx432,FTS[Stgtek,34
jFxmFxpURvc,"W,AC'236",33
"z;b_MSqS'uvnEHGCIew",f[kf,48
WmAxzSB<PAfGak[VgMlzB,lxyrysvVnK-x=TsZHolOqX,46
GyPruVuYBwkTGWSaJO,\Ew,20
kL#gHrPMc,lrYnHeLwM&VFnbIYyVdck,26
xfMeocF^nxyFy>IxbqZZvf,vcXhU,30
vhzJPFntqCEiC(d,%fTVB.tDTI,43
fPewcQMwsTCXZr,synuRK_hiZoQe)okigAo=K,30
?Q&Vw_,rcrmZDhNRwIBqlDVlKk%603,9
KlEJaPgMmznmXNiV>,QVIDMWGMKA,13
BGVLaRfGIYIMb,v725,14
elw^]q_t925,V+`r<DYXwFyj,49
"),a$",twcyGhYdaLJICofwNVZs]852,17
rowVmE(:$zn,DTJnSs,1
X%Zdx[V,YH@I]<,11
"kzBfqTYq bwpl",btgV,33
QVCZHCrqBMFom,%Sw(_foIGWwjmNXLeRbA,2
bfhouDmHAOseCaU#Ae/136,KShNspwxiuXctKIhU,27
eO,..C%r,4
SpmciyKYy*y'eXgfugQObm=,*XrI(*tdDS,15
"cIzza;VkXZHDcu$",sNaykbVarP:RPVqUZ,33
BirSGYGCazAxGnwAWsr,";VNCYd'&VaBZ",5
A.VC>/t,a=VwMU<sMqxGVBkEKe,20
Wl]JxqPNIiHyu/FH'm,o]MQbwArBbBLpn-_Csi,23
I'^qjUO,"anlSTDKbKUHOd.`;XGfkIa",24
WxaPqaSztodTfekonPaJ,Bpcj@LxsRgqNWkX,8
"TXoTqX BNUrra&977",mGiq<Rplux,15
jBcvzEx]ns*PMqcLccBw,`luyfQoF+Ly+Qs)447,18
$zNHfnXR%C,b)G(p,8
XpHWgU,";<_Z",29
"PUHSXyLMsA uBmSW.K",&Rbcnj`Bj,33
shbNOnFCLopV,yjJIZZkDFjtXLQEd,37
CSqJFXXvf>zaLCzzSiIJ848,Izfkdxuo?106,35
BwGWFIOGCCkkWcB^989,MPS=pgiwqX$v&,32
KTNWYTKNOBK)454,"b<VTFxMAzqcQdsKWa dihP466",20
<vi&NY,"iMId.cwNddg bxMf989",3
USaCWBgdAmkHCjZ^ZGYQ[U:301,fGOQ_nRAFKb,29
rejSupBkuK^$DPog%XSnQbQ,YLIuUTXP-dDudzjAFU,41
>MD#VIzBBz,O%*_ajqaCe731,22
TzzyjEhPGycE,jKfbqXupgH413,38
SyLgQtmQXtR]aZh.770,jnOvTQYbXIHUWPYQQjm_t-822,42
`LNfo:zC&qqFVyTqMG,GQUGT>/A]fp,24
rG,HioDihhmJTL,29
yXdctwkGvDdJoCRfP,o/qGLY%sFddptad:yYYnw,11
PZW^NWH&nqFf$483,S:jsDxSimAJJ`QN409,8
lept&nw<,lSWiNTUiI,19
/Y<`SRWXCeJWhof,lXMTJRBBCivOtOxJ,30
QwkpsJWklRDnSvNV[O,jv\GxTW$rlhOwhM,19
m=ZZYW=YF\,joN:/oc:KLLUpvADl,35
vdRuXqOyyz`fi,"R;iiWFpgwX'qfYy?dsZlsH",13
"W,LGexBdCv_","zNzLa C>+xGqcCAKCjIMVr",43
QgxOaBlGEcQiOIvEC,%m::,16
^V#`,^+u,37
d:pr`zHoNfxb,m_J,24
And)_559,]`c,9
<JXxQEnL/hQ,#BN,10
rSBUSVcXDy<pNFhihg[845,w,12
"M)Y[V ","wV,CzItiQHQKIHexg",43
die`eoHjBSPT,ymkL)>.JUDeE,8
zJQxzxIEBtOoJszNcrq,RTmTwKfAJR680,16
MvxJXTFKQwMqvCS,HDojLtQhxtiz,13
ONoInP=VdMmhCVSltmv,C._G=,30
ubzd.DrVoahoL&s/dCexFlB,sTH\RHQHr*sgDVsq526,35
VWPC*yjs^H,fnTo,34
fyN&WilscfSw<dvgHA,"AN,=vrzEAWsu:ata",6
gc$EU,"iZI;#M]vzLk",25
HiekA_lQB_ro,CU<Kl:B,18
)dMrL,gUFKKWCwcJwUvYPTVc,4
",VS-Cryqwt)z",\vT748,37
[c=883,",*HJVoAqqgGP",21
"o@,DLGAV","HRfqIx&ikUAi#BDH,",1
clNLymnuFudcTzyiI122,cBGW,4
fka,rTAooIQCcmx%nLi,17
.p)KLe%d:811,KlEJaPgMmznmXNiV>,31
H,rfYBLYFYx`kuxtUDLhY,16
bQ-e`ao`aMY,GmRubp\Qh_pPWjdX,42
k]$,jcF_HC`v:TySA,9
.UGKJqjbuzhKgzyj<,%cjPge,48
nV&rKJDF`ALLhOYlAGJQm'c,"*AnxtrPDDvjGxchJ&n;QjCY",39
aaz,(HtI&xz'm,32
teIJ(iWDsLufB]:yxP,gJIxL<\G[460,1
"sWHLgcTrLOq,AdfIxkK900","HmdPAZG_X,792",44
vDupyQ,is\TfaYDSZ701,24
"EmZkqAWeLDPaF,MNpMbr",QsQ&SiEklD+oz`,21
"g,eHSwyXFgx@ZZzgNIFaWw]681","NX;VekHKBZ",39
k.i,N_qt'zPWm&Uh,37
sS)Sa)kqcxPi\OokJ,u>kFWhomDLPDJkjH/,9
"rau gInEf%","zU@_ ",48
kAV/iHU,"YKSGhnHNJO;gngg(246",43
_xjuk&d,nOUHilRXVVPSf,28
vJCtWKqXOB,eFZDkiZiMAMchUSpY,36
NfUuohMEgXoyVH>UHc,rMzZlbMXjQtcBimqm,31
NpPgWSL.xs^sUyyAo778,uaQtHQjJb`FhWb$URjR/,36
wFhanKHOJ379,\f_ITrW=901,7
nanmR#,Bx`X%,8
sj:oW=JCg#,TPAqNuqcZLDAwHfq<QVVy,34
YqpLUsbrBR:HOBpUN,pxrzuYnO(fzJQ+aFykb298,27
iAhoKcSeWZ)HMIeabdVKw,b:R@496,3
<w=Wye\Ct,"MbTqy Ba@Qk",34
LdEreHDShWPYy546,FOZfyC])CARHKaRD,8
ZLfLbZxqa)bw(hJ_,eg.Uw-U,17
elw^]q_t925,[eGKwidRTF>xrZQ,9
C,BGcfHDkIpli,33
XplMVizmvWtoQc,lqUpANHBJnsqEpKVwvm,16
DwVJBageNwGcDt,"g,eHSwyXFgx@ZZzgNIFaWw]681",33
dEcY$a372,rHYsmvsyVnubcQSlXX477,29
"sFMSIjQUs#kZ;",SeNjKIGmfx'NOwDC,2
owRoyFPwRtjiT%s,&Oc=pKznmD[NnL,25
BIRPKw,aNsQ'aeML\612,1
gckwcUlqC?%uwAHKf,remjVFGNYPWATcNYzbs=G,1
?pm*WY`n,xUcOgvG]x#EiWSm164,34
">PMuAmpv OeqaL?",",eNucKnlf\,hbH",18
vDzhjVS,IcWtIXVODbNX]jbNJv(y,30
HioDihhmJTL,oxaIsjwrWHDiuCaqdEAg,5
yumbUvslsRzOd@K998,CFvPJJAHPI`VOWFBS,28
wyIKjqOIFSGTftacwiBT.302,axIJutNhnYJ,16
lGlIFyMsWDMkrTAsHlGL676,"DNKvIgf ZmqEDEgLtM",50
pERMdyDHYgSYBrTLJrzd,s'Ahpm,42
HHFIV^^+193,sBKDYNfdzAGGcsD405,17
VmuNYwBLOsB+KUc,DuALzAFVk/qGON,49
";&ZfND",QMEpOLBFLez]^xLvM,50
ofBgjPU-Yx,eVsoQ,23
"FkI>I-ub yyF",XL'mYLToXk=xeMIUE>420,12
\uvwdC>FhWfj,PHsEbdPbRtOYAXIbxU.764,35
qMYePwcLDpaNzf/BB*$PbmB,AxTRqBJogVhtrHv'839,43
nNzQHnwVSUOZLxpotjkG,BuwbY,50
K_z,y<IGAUmppeBCEVFK=$,4
%fTVB.tDTI,bcVid_Xr-,21
aS(d,"M,TXzbDN;eit",12
"Nvb,:988",az?%fkTeRJJdzta]-679,4
K:ztYIHYW,"W+-,T^797",41
".yo\HpNCt,uMNZfPiePPNi",JUswzsHiapmJLIVBnlW,43
?xMSXWZgY,S:[,6
IoynTuAgj-xdt/XiQe[vjkM331,vQpDwQOmP,7
"uZmbo ,)Zv","/p[EJs/Ccn 977",12
UxskpMttyCaOZUV\k,kNuixh,42
HTl(oWdzSWgUbQmKPjvoc@?_446,wj=LOO_nqkO(qFxASRGRLy,27
"EraR/;",QVCZHCrqBMFom,28
FjvS,hvYR`kWsQxurOTPjNfFcJ&389,42
FsPTwFXQnYFAZoTdOJ347,t>io%ciZTF\OCB,19
^qlGN]JJS+CImmQ231,NifMA%FBFX,25
eO,Rzy\c,48
lxoV$RWKtl[s,iMsiIfeN,20
FUe^Kp&SgclR^feW,cdrvcOUUCFmPIoXGob,5
=LYmeFcljt,$g<j,41
*SVfHmLjuUmAKSu<s,Qr762,26
@ros919,ZzNBdQGGd`yE?E520,26
?zjJQWoZwIY@Ub]815,_F:d_KUvqlUrUMpD,9
YiZF[/Y\AEu\550,yDBKlOmW*A,43
LhMFKZgkIrNbeagRq,ggqjzCbcqLfRmuKROcL,26
uJdi?fqmhTW`tn^(185,"IZnfkMNp[ZK,eLZCdyq",37
n)aUecW<mrUGp%GELGJ,xeLJKSB`PLYsmx=WGPYBO,39
ZDok),xcSjqGy%MhwLiXGzduTJX,38
o-,JdVujmikPMOJOwGiODBG,49
EtZO:ovYuG%eTpOBqV+ir,bUQlCiBmRaUJybOGS,12
<xQopDm,"XRUjZB,qOPhqAGI\RLTCgg",12
SHxeVaSklykvgRXhmj,vdrfTcVoZUCHl,25
wk[/I,wYdBPoJ&v_GLOUhgSj\aYta,7
#/tPkn?,cCmJKmQ.]^Gqw]335,38
Y&Q#l,KVXSODLa+kVsLqnko,2
"XSzolO?kK;mJRg\Xd",rwTgehovSMKfy[eqqb]e,2
DH/j%V,gbt597,22
`luyfQoF+Ly+Qs)447,"qqc :E_DhShWhbz",26
hhD%MFLGoeMiRsl<xWsZ,EtZO:ovYuG%eTpOBqV+ir,29
<SltlOtzIAKr@qOXP:i,W+XTyMhu+jd734,47
"D F",i'<+QbhephGo,47
WOnwHKQlfQMYTJ+-,"YCmLwvZPZbhd#h$m,aPLlf",39
dJXW?FURz'],evmUQuHmobKDAWKlde462,10
EszqP*^LHUfBpAKoFho,@ros919,15
&YOpT_bkIeWdHBALHybZ,VSJDkfsIMyxJcVA,6
S(GJY<Qai],gbCmyMHJzGin485,23
NQ@CaQwUtSimAO.>372,"uAC,J:do[i",4
AW-_dI,ZheNdxPCCRJxnGTE,29
unEEHOsmQC@YUzAtH%kkl,KTZsTWnH,42
&L,PFsVy,44
"KNm<e D$*934",Z%,9
uly?g/?M,UV*CZrp$RTsLW,48
WaNFfdkzsaVoT^bF_,S/s[MdGRyvC,47
dOFOklbcOEf]H*VkNWI546,TD=dcIVOSsOH]zDdnHUZiY,7
L/q,(Ff_717,3
Fs#.[213,HOkhoUNqEJXB>Nuj,21
dvypCmPwxxNHJ,WV<n[dQH%.960,29
`j$yEkbbzdg@t,:>IIHCyzfM,13
LuRY+pwQYJLZm?isNVbe,F@NY^YzZZi,28
zHsM,?pm*WY`n,23
xqsmcmi/rcdViCNJxkaZ,wyhYxrGdgfoyc,32
)puG?\T,lGuVbvsTFsB/418,23
&:Yap,HaMxgZ*xOF^MJON=SR,39
mbbXHuwJObATe,eQf.,39
"d@,H/",xjfaUkidk?879,32
E(X&[k,h(::833,30
MCH@GayUQEjQ*/v,lQjJ>623,22
BtRKbATdKkVuDfKGy,ZZeRfKdQoQzjyECX<438,50
ahvTexlJKld-XGjpxKF,IGeC,7
Gkq/l(587,"Gh,)RWB 513",43
BL<[$,m_J,8
APIgqVBaJWw/O)sEyliwXA,jWrEnUKbeUz)hLeBjVkD_,26
\GCC#=,";lP$",12
iLrgOyEQBti,ojdXKXIzvFW,32
:oCRKGy?rMuAHsARnw?d,pixGVz<_qOcYNdk,39
WV<n[dQH%.960,a?/,15
WxaPqaSztodTfekonPaJ,OUHupdguHU<geDy,40
"M)Y[V ",EAgSm,4
:/l$A,(cfjrUSD'b546,15
bgte$mrUdypdeK@LiA-t445,fCKJuhynQH$]PlOzbe.,45
SYjEKA\*UlcTUMpHv,"`NAL;o",2
XZ$TNNBRkGHkHHhPx(%,rjkwLnuhPxXUU,49
^#OGA),XBQhRwvHHx*s/<DREiG,4
$tNITFwDphRklt,"av*,wM",5
zw-wWjtmaXnCDsxLjqF," XLYTbC?",31
BafTQdLL,RFzmnWeY,30
)O,KospEJoLaW,41
R+xZcURMGhZtxtmNp,gFwaOwEcbGmZssLg(DYa,14
*EKqyzOVGp@sT-e,)yYvzrobuHCSMQ,31
?HZXkHbp/,Hlz*I,46
KOPkBNZ^aOIBbsyBYcxs,nIyeV,42
BjAywBm'JC,CF[-lQ@,18
[e#`BDJ,LboguocJijQY`Ok,42
*rO^,YmbHrdepeFPi150,2
u@h\369,a=obHQG,32
"@p,s%X",K)y)ptlVyGtmy,3
OelOTn=ay`uMYYmTkay<emE,cDKulcJTY,47
tOhsiQjIF,"kg@,@663",12
wyspwZxltr+ENfA,-uXsJ:/EuKTEqF,42
oTAnFRHbnLbWmHW,"NkGY+G'SA;tWIXK)411",7
zfLt\,d^LwZR@yVdW,14
RAQYcxkRmIy,GSfOjVgdjeMTJ,48
whROQEsvcqjDYyc]907,LIMNaaLE,14
HSju$nQahDa%rWZB',jQCbRywrmbkklEeYtg,44
)dVd=fw,wYdBPoJ&v_GLOUhgSj\aYta,42
"`,sPV&g",elw^]q_t925,19
HwT:da,"m;HbZ#XYxxjWqvKdEHVt",27
EaSt*jjMrUCke,Ia?r'R>ioTOKJvaArMBxaq`683,22
ChLbhQIf,SW-Z,34
toF(=,"VSuJf$Rj. ",45
nmfKw-PxcP>WhIc,sdvwD?qKfkDmQDYg105,14
"(bEZaKnW[n,WoMpvCcgt",AwZOUkBzjI,1
zt%Jo/$BJ,n%wVtgp,6
v<mc_USLSO[790,yI]+]T,7
gklJhFkMRpu,FhUIMrKyGvhfW#G,30
Hyp<F@GM,kINUJEIlQJCbViCvcC,38
LEvrMhAUbvlz,"^TB;iQeefmj'cuj",9
kw`ThiDiuerMe\:LTB,zrvhxLYxPRBOu,36
".]X,",efZuY/],1
]k^SFE<,>d,23
HaMxgZ*xOF^MJON=SR,a^i]^,39
sLzEbKXAFueruNNdwI,"ct@Cca;idV",4
dapDUgnZSxU.M,WPTWoHqgfgLPH,18
yVmQmhYVavRQPwDnTILc,].fx/831,40
<vi&NY,"c?Rmmya$Cg cPpF",46
ZP?n,crYu+*cdLqQYOGraghOZ,4
pol#,YBSTrCYJgiYlvFlz&rKVI,47
"DzKqkXP rM*jGHGSUG",xC'fVWw(apPMWZVKeHlZf,50
No660,kLpRr$N*bJPUt,27
jpocJzvuhMKsr,^qlGN]JJS+CImmQ231,4
AQBXBSbI,qPRTpvAJ307,37
XR\MculE,Vp+pGL,26
qVnZMigwPUgHSJO.bLw," qvNj>VZLqP@",15
@fNBay$VZrRZ,ZewJuZGmyM'ABGYnzyp>,31
byuNtrG,uQNfXEgITmXiCdMywb,42
oGjkKWmPgJxKUDAjLUwf,xpig(HiYT\HNVLg-od'457,4
V+`r<DYXwFyj,oHXKpzOzrIhBDZCd,8
oM,"uwlJGERN gSGOk@616",1
rGjI,"-y,iDZknScQ l",31
PmheDNtsrBv+GEKqP-`F,el+XiSvv[e,24
"vvK-%I,w",jnMpVsD(s+N,43
uJdi?fqmhTW`tn^(185,+*VZj),24
SDwvFFnEFmqqMhYr,"vspwlRxiI+)v;",1
SvTYQWyR(A/+WbhejWOTT,ryMijoU`fd^hlz$IUsizC_100,36
"GDYfajqDQd QRJUb","U@s;j",40
K701,JZKQWAYbqq%fo,18
clNLymnuFudcTzyiI122," qyV'seKsRyZQnRAOsh",29
pZmXUPc<t<X,I:vmrXo@lnn#297,38
"I uqVNPAUzZR;jU@RgDgaDg","p =)Uqx",25
"hhJoQwDPfo sxe"," R*TomrIpju",45
Fs#.[213,";CWEUAywq",33
'L?^Xcj,tE,22
pHbPYBrY,"mNlKsr;>uUCiydRSYHw;ZO",35
ObGboezr*b:672,o:x$s,39
JUvZxDAfLJ<SMrS,nBQUjylJwVeerAvzqmc222,25
qdSgFrq]JQD<BfyXYi,'VRiTTEBFKC.KoY\629,48
QDueKh`)w)NPCp,UwcgFbuOCOMSONvJht,9
JO..DjGndMX,"j=;<",23
hJo*Ytb<t]GARr,SHIXUVyqeboy#JBzc,2
Ay^BOXh,lgKk'[',29
JNPFgIlTbVNlo,"wWVbUdX;592",12
"z JMJTA",GBFuOMFKph)zzenckEhX,10
WgTkigfEN,PESsk,18
OB,fjJCHyrAh&\voH',41
";r@",QAw?hTVHrMjhIY,44
eQO>CUmhkMv,H@V^GbPAb,27
OXPPmDIG,vIHJj-zYAKqy,21
/JMy('W,"jhZ.Bxkia?BCGP,K",13
yg138,sXqvgeZH,13
MPS=pgiwqX$v&,gXrfhwHCVzFmiLlq(nn,13
to)g,)u/l@,38
Dlh'mptf_uFV$SleE,ew=(CCZK,6
VxImP,vJFnRRWyLKyeq,20
JTOaJbanzi&$VOkF,..C%r,42
wWphtDhENSdDLAWqVWcU,"ouQ=t,VhTkZsMfLW@575",3
"uR);#Ho",MRfABdO<tlQ,24
qfJHgm,czWvGqtPqeYTCWg374,49
BF*DueeSXVX=OiJ,o_axpawBgqj:b/RCFkAaQxM,35
DPOrCHOhorQCEacCqQL,Rd<,12
@fNBay$VZrRZ,VWApXEL=OoTMqqLq,14
xeIXMjg,lqVMhCMVUpuwxLMk*,10
UwcgFbuOCOMSONvJht,cP]NwDMB,45
JJPnKjo&Lanqju,B,31
AyxWBxg_SUsQhrv,"gtkeQSPtPqebe,FFU",38
?zVtXJEB&?C,zmuYiaFsBrEVaVeV,33
(^NOKs'irbKQLrkntoyacA245,rx**'Oj,33
jXXXqbLT>_cQKHOI(v/526,ww/mb(MakNV,8
MClV,"bQgAywduyngl vPM<X;998",34
"*ZV;nS=e","c Gtf^JclRpgVlPm>pVbJ",43
"J.;F]",-Q/+,3
";Kd<ZxQ=",G$263,25
arJ-lMWvgtv+^klMvgDmr,"e=ICyMYZz:ylHMV;yA520",2
eLPzn:BnE`C,"bXJBJKHX@< -248",46
?l`v:NNB,Ytb+u]c\,31
ybakcU=mVuWLdiMnW,aMk:NnAfnG,3
e,rFeG=#,27
mwE(JWFKDonvm,hbTjdfOL)n-EiXNU,5
eXMGigpPv)uYig*hGk,mfBEICc],31
brjSMgqb,dbgboFCgWfvW,30
cMQ[chlNeRvMl^Bsdc,QTiKLthnd,41
IFmmSg)xhF,XDyzJnqsK>$XZ,30
+LFjPjzqMPshKZN?d=NMepJ,j)MBx/(805,28
UTH^rj]jQqhk,iLrgOyEQBti,3
dwuh,evmUQuHmobKDAWKlde462,8
XAPsTWl,Ovp/BLwPHOMfUpe^TdpF,37
BcRuZ/vNM,HJvPpu,9
cisC%SdU(,JsUCvl@'HmPYB190,41
"R.xcfuR Z=uOXCQIg",ZheNdxPCCRJxnGTE,47
$zNHfnXR%C,".ASO,qlkqajBZqBKmWd",21
VhDM,sIcTpT@576,26
TLsP,hva^']aV,50
"GoonfbylgcWw,OxVIaTPU",f_gO<:ArC,37
`j$yEkbbzdg@t,kb(QkgWF634,3
"mmSPXsGTBxp;USkK978","A>_p'KO,437",37
BPH[ntWGgR,HA:EXndKWrtzsnHgS%a,45
"CCUxv;gI`Xmr;SCdhzr",wj=LOO_nqkO(qFxASRGRLy,8
BUPosZy&KqWlKsjgkwJBZ,CsGwxB=FGqZHQGRgUd)LHf]521,37
OUld=sRANSfm,WLLKN298,33
lnYZX733,)WHSr'hh:,33
ApiEUPKKp.WPVubq#957,"L'UmI,qY>X312",24
"HCAgzrMrI(YcFIBsXAE;pC*",TVNOqgWhjFORqq&588,6
"<JUISdbomf #",GWVWfRoLcdYqoIig,15
..j/j182,GuXIDoisPVvapSOB,5
nXsFHCzMmXZgXkIhkL,kKSGlzsVIMcPJQ,34
I#P^[,mgINX@yT)sNIluei,4
kUEOGsiEmjHXeuaDS,A.VC>/t,23
LwFx`lad+[,aIhOKq_dqSfjixriT572,28
vmtygbIHnOaMwo,EcbeJeZ&v*/evmy,49
iYIngUp)(,GttNkSGg:hhv*185,39
vZW/yl-703,crYu+*cdLqQYOGraghOZ,5
