Id,label
"QOqus>SHIWzcUp_tB fpL","QOqus>SHIWzcUp_tB fpL"
_'VdeFujJahtUPxvSu/ykAb,_'VdeFujJahtUPxvSu/ykAb
" _ lq"," _ lq"
=%TsgYY,=%TsgYY
[un,[un
qAC&+662,qAC&+662
k*aV*S*qQPkN448,k*aV*S*qQPkN448
BurGT)KdjGDs,BurGT)KdjGDs
G$h?Sb,G$h?Sb
(fn'UBff[aWfCKsI,(fn'UBff[aWfCKsI
g)tpP.,g)tpP.
i@PrAKObc,i@PrAKObc
ZBz<OGcjFSf,ZBz<OGcjFSf
"qlBllNJP>%y,B","qlBllNJP>%y,B"
.WddfmxIEKjfTaj,.WddfmxIEKjfTaj
SboRCG:'P[,SboRCG:'P[
cdJBmWZayQpQQX,cdJBmWZayQpQQX
+Y/rgWDmVm&n,+Y/rgWDmVm&n
+dFZJ(311,+dFZJ(311
"QDvP=xQcVOTDgRo;","QDvP=xQcVOTDgRo;"
"zwhIALaRsytDVMv,OhQqF","zwhIALaRsytDVMv,OhQqF"
Jb@krDwNbkxdBAfLVFnwF>396,Jb@krDwNbkxdBAfLVFnwF>396
FiTw`dbvNNnUDK#qQwYX,FiTw`dbvNNnUDK#qQwYX
HulWE*DDeIwJdK,HulWE*DDeIwJdK
\LyrLa.Rd&,\LyrLa.Rd&
yT,yT
szv<lnl<,szv<lnl<
diZ<j#vEr/jRS,diZ<j#vEr/jRS
nvmMwtaYfzm<?x:,nvmMwtaYfzm<?x:
YPIqczXbaZMldg,YPIqczXbaZMldg
"lCpPqp.,BdR`","lCpPqp.,BdR`"
ouPYRbHwyQrH[Gx,ouPYRbHwyQrH[Gx
"Ma:];","Ma:];"
fCwF#fpanuhbk@TCsm-BS,fCwF#fpanuhbk@TCsm-BS
&Vl..,&Vl..
)kapgj&daG@bwB/295,)kapgj&daG@bwB/295
QMqbKGIpEz<zsH`libN,QMqbKGIpEz<zsH`libN
NHDRdKe=m,NHDRdKe=m
*y&%776,*y&%776
Rq)FKWQp@?gg,Rq)FKWQp@?gg
YgG:<nKJzgvPqVKrhCKJ,YgG:<nKJzgvPqVKrhCKJ
T\CPP#nNqC,T\CPP#nNqC
OnQnEdp_WCLd,OnQnEdp_WCLd
HD)gskVTFeO,HD)gskVTFeO
ExxXYmTba)qIJFRO,ExxXYmTba)qIJFRO
IkkbfziKMrkk,IkkbfziKMrkk
EAs)WCtDdBODqh,EAs)WCtDdBODqh
yRf(%gsycqUaH,yRf(%gsycqUaH
WlkqOtIXhgolnAUHv,WlkqOtIXhgolnAUHv
XkbrVTqeYmKM,XkbrVTqeYmKM
^AV^G,^AV^G
CMYz,CMYz
sWGOq#ThYCwqPnEFRr,sWGOq#ThYCwqPnEFRr
^BNZvjg'mXP$238,^BNZvjg'mXP$238
"fDgynWHXwMQOhdieo;475","fDgynWHXwMQOhdieo;475"
u,u
$O-iQF]574,$O-iQF]574
"dA eKnLxaFE+fEhhDa","dA eKnLxaFE+fEhhDa"
xjW[-cRcMHvB*Ksh,xjW[-cRcMHvB*Ksh
VcYvHCP.bUiWfbrH$E=,VcYvHCP.bUiWfbrH$E=
SjgLQTUm/r'qyKdJI,SjgLQTUm/r'qyKdJI
CWP#yWaIleDHdgSmBB[i'EM,CWP#yWaIleDHdgSmBB[i'EM
s]'i,s]'i
rgLqOnC(RP(tPR,rgLqOnC(RP(tPR
Paon=,Paon=
hnJyWXfZlBmUj+s141,hnJyWXfZlBmUj+s141
"UuYFdiyQB `rHHbhKwJQ+","UuYFdiyQB `rHHbhKwJQ+"
wuWZqsO=Nl,wuWZqsO=Nl
BzPw$,BzPw$
CdnTXJtRJODCnYtRzzRr549,CdnTXJtRJODCnYtRzzRr549
nFxUAzKZTHdN,nFxUAzKZTHdN
CnT>?,CnT>?
U[,U[
etc'Hy]vIy?gluRvlevrP940,etc'Hy]vIy?gluRvlevrP940
NyGfoJ/a_UnoUfxGcx,NyGfoJ/a_UnoUfxGcx
_nmu.nqGRqdRYzP,_nmu.nqGRqdRYzP
"Wy`UnYvux rQPs:izks","Wy`UnYvux rQPs:izks"
luaa,luaa
>JSUBV/srMcSbVmFXNF.CA,>JSUBV/srMcSbVmFXNF.CA
QlVOyQkB,QlVOyQkB
_<Je=dDLeDG,_<Je=dDLeDG
k@Ld_,k@Ld_
gpsCQXyEv/n,gpsCQXyEv/n
EhLmTnVPq#iW]BPyR,EhLmTnVPq#iW]BPyR
SPAd,SPAd
U`BZyeum,U`BZyeum
C#'S(RvuU,C#'S(RvuU
w?Ilj481,w?Ilj481
_xIhbAtqlKU,_xIhbAtqlKU
"CI.w;tELuBD&BoQZkyQH","CI.w;tELuBD&BoQZkyQH"
lHvuxEokgTg.V<775,lHvuxEokgTg.V<775
AyRzXazBUFz,AyRzXazBUFz
_coL,_coL
AZUVW=?aOkS,AZUVW=?aOkS
"TzSBv oN_PgK","TzSBv oN_PgK"
cMIKll,cMIKll
"oC w\R>cr","oC w\R>cr"
WEwp,WEwp
X$/V<,X$/V<
gJunTxXwzFldb,gJunTxXwzFldb
f]nOlNV?MhRcVBRP$*739,f]nOlNV?MhRcVBRP$*739
pZomTOnwma,pZomTOnwma
VsvqyrerWNAFHxWFLe,VsvqyrerWNAFHxWFLe
+SnTu-XyGLz,+SnTu-XyGLz
\AvkQtHE=GPgJ(662,\AvkQtHE=GPgJ(662
PYGWmJKlHZEWPRgPL441,PYGWmJKlHZEWPRgPL441
ubRLvOWuVCVvx,ubRLvOWuVCVvx
OAmHE/UaAw%OWH>,OAmHE/UaAw%OWH>
nT,nT
"HHOGQzoNdoUyuY,l","HHOGQzoNdoUyuY,l"
`OEGIjLfiK,`OEGIjLfiK
VI(ZdiJwXvwl%J,VI(ZdiJwXvwl%J
=zAoYYZChg,=zAoYYZChg
]tljJLQt,]tljJLQt
eelfZpZgY_UPXcfj,eelfZpZgY_UPXcfj
aDD)CyBLUcdtnBbul,aDD)CyBLUcdtnBbul
FuoGDkLLATtw,FuoGDkLLATtw
AsX,AsX
sizbBLa(AarFG#fc-E,sizbBLa(AarFG#fc-E
*fUqFpQBbeP,*fUqFpQBbeP
e:TMHTplwvWhbDvEroGK,e:TMHTplwvWhbDvEroGK
iRz<dGDUnXV>CBgclgZGH,iRz<dGDUnXV>CBgclgZGH
hLkO@AETWBhL$duYv,hLkO@AETWBhL$duYv
wl^CuUIk]iseJxytFBZoI(i,wl^CuUIk]iseJxytFBZoI(i
T&&IzYyoREey,T&&IzYyoREey
-DbS,-DbS
-%pMUVi)E,-%pMUVi)E
=s\vef),=s\vef)
KRyhCdcLnfim.fC,KRyhCdcLnfim.fC
a,a
AGuXwZ,AGuXwZ
KaoyLopnkHqyNcqzZU,KaoyLopnkHqyNcqzZU
jkzSnARtUm>P,jkzSnARtUm>P
Ntp\NMN,Ntp\NMN
lj%J,lj%J
iF]vbJyAekjRoGmaGBZe,iF]vbJyAekjRoGmaGBZe
U,U
IYvNCopC,IYvNCopC
PInEauotEwXfUIHS$bpYU,PInEauotEwXfUIHS$bpYU
opTfDapHOcTIvb,opTfDapHOcTIvb
dxZS'sgmPWQlawYIsE,dxZS'sgmPWQlawYIsE
zEbWkZyvEiLzZV'564,zEbWkZyvEiLzZV'564
h>Ja^HM,h>Ja^HM
"hzka N,tjqBl;467","hzka N,tjqBl;467"
jUat,jUat
")EsQEZd Rs)",")EsQEZd Rs)"
UimMUJjnhVIEFW,UimMUJjnhVIEFW
YFjsuCbo]VXDRb],YFjsuCbo]VXDRb]
szfSOJfsxyODCrWpuo925,szfSOJfsxyODCrWpuo925
N[>d,N[>d
"XJ*PJgFEv:xd,466","XJ*PJgFEv:xd,466"
:wL978,:wL978
OU%zQTN?go,OU%zQTN?go
YyHvlJC#oLmLjsRi%886,YyHvlJC#oLmLjsRi%886
hYGybvLJZ*m,hYGybvLJZ*m
e',e'
WDgCwSzdD]DStRPjM_V,WDgCwSzdD]DStRPjM_V
ZXYEfJE/y:lY372,ZXYEfJE/y:lY372
" vPNeZuj)b?PiFbky"," vPNeZuj)b?PiFbky"
yeYWazzzaqmVpxZWfU,yeYWazzzaqmVpxZWfU
l\Vlc117,l\Vlc117
"iWD-d;QdYj968","iWD-d;QdYj968"
MH%,MH%
(DKu\,(DKu\
kb%,kb%
"jly^xNMgAm'RnLBHfx;","jly^xNMgAm'RnLBHfx;"
DSypMvVjgF\KkXAHfa,DSypMvVjgF\KkXAHfa
UQQfv,UQQfv
\qJoxpxPmVhNizrjqtghb,\qJoxpxPmVhNizrjqtghb
hYEbcxuLwawtzEqkNN,hYEbcxuLwawtzEqkNN
qyROrKQmndK.KqscUCd735,qyROrKQmndK.KqscUCd735
GvUU,GvUU
bdjXMsFqpR^Nxr'US,bdjXMsFqpR^Nxr'US
e`yk:r650,e`yk:r650
YojHcUEX$PadLYDF,YojHcUEX$PadLYDF
FMQfsbQVxJMDwUl,FMQfsbQVxJMDwUl
tEGwldnOSHgRGGObjV,tEGwldnOSHgRGGObjV
HgQRXgVVDvrSZDi@597,HgQRXgVVDvrSZDi@597
YLzUjOMtafTy(aKYs@116,YLzUjOMtafTy(aKYs@116
qTFzQaA#BKAlpR,qTFzQaA#BKAlpR
uIsf]avqEnxI(hWVAGsM,uIsf]avqEnxI(hWVAGsM
Gzwy,Gzwy
"c GNDRDR","c GNDRDR"
WQ)G,WQ)G
WCG/+HZ$mOfOez,WCG/+HZ$mOfOez
+AzcVAH+APjwbGB:VVtjSQ,+AzcVAH+APjwbGB:VVtjSQ
XHCE@)\,XHCE@)\
CJIlg^gh,CJIlg^gh
NHfSHYNOZ#HqFTTD,NHfSHYNOZ#HqFTTD
"Wzo'WE=JJ@,724","Wzo'WE=JJ@,724"
RHlD,RHlD
bzLWLzwPTam(Yqf$/fM,bzLWLzwPTam(Yqf$/fM
Qs_#?belBGJiIXIzZomssy,Qs_#?belBGJiIXIzZomssy
PT`DC\aBDMtVmhU,PT`DC\aBDMtVmhU
.ewxfUDyJ`qDLerVg<,.ewxfUDyJ`qDLerVg<
dQoW$NmpwNz/XtQ'rFye200,dQoW$NmpwNz/XtQ'rFye200
mD*_IItKGJxSMiXZ,mD*_IItKGJxSMiXZ
zmel'KK=S%nMcMDYX,zmel'KK=S%nMcMDYX
"@rykNsUoQTIfA )","@rykNsUoQTIfA )"
Iv.FXSj?,Iv.FXSj?
"Ubsj?iDjZzIIMngBDsKF?<;471","Ubsj?iDjZzIIMngBDsKF?<;471"
RZuEpsc&J@PB,RZuEpsc&J@PB
kfmPYYU,kfmPYYU
fdd:imWhHrA'563,fdd:imWhHrA'563
VoaPqu?#OUQ,VoaPqu?#OUQ
OkDu:z(YulwjKF,OkDu:z(YulwjKF
",Yy",",Yy"
"Dwh<,pNvI_999","Dwh<,pNvI_999"
XSAC/XD,XSAC/XD
jDiN_@N\,jDiN_@N\
KDK\mTG>FQOwwZzmNCiAs,KDK\mTG>FQOwwZzmNCiAs
MfVEsz:pPkJuVkas/928,MfVEsz:pPkJuVkas/928
"qLtPTSvRQa+B;;GqRpv","qLtPTSvRQa+B;;GqRpv"
upRlS>pmP)tP-ehmVrh,upRlS>pmP)tP-ehmVrh
" `BCCyL=RvRE"," `BCCyL=RvRE"
F&B,F&B
CoRb.cAF@e`THSOOoOXjmH,CoRb.cAF@e`THSOOoOXjmH
&N&mRsnLAPvv,&N&mRsnLAPvv
EcoxNcIrkI,EcoxNcIrkI
icyk=mASBrW?*aLOIgpbfZ,icyk=mASBrW?*aLOIgpbfZ
ieQNHpHrPJdFUCdHtQCD667,ieQNHpHrPJdFUCdHtQCD667
HrRHpJgGKypEH>WEao[NUS,HrRHpJgGKypEH>WEao[NUS
lGfLYWW)gA,lGfLYWW)gA
mabr<xXozQI=Q.Lu,mabr<xXozQI=Q.Lu
LF`enVZsVAcv%112,LF`enVZsVAcv%112
XS:lrI)E317,XS:lrI)E317
"yoyvFkQRpDCxfP;ZuwWY","yoyvFkQRpDCxfP;ZuwWY"
mnzpxkNnDpbWio,mnzpxkNnDpbWio
m>X,m>X
ccwopMFpDVjwxXv,ccwopMFpDVjwxXv
"KEw]C;zvM","KEw]C;zvM"
KyhSb/dxb,KyhSb/dxb
rjt&eI)HVDL]lbhSH,rjt&eI)HVDL]lbhSH
OWYilWnA*zV#,OWYilWnA*zV#
Q%ep(dbyc,Q%ep(dbyc
FE#clh,FE#clh
)cm.gC,)cm.gC
AZdBXmVJws,AZdBXmVJws
XDYb,XDYb
A$F't@,A$F't@
rw)tEvj&iuWOiKx410,rw)tEvj&iuWOiKx410
bamOqWuscSl,bamOqWuscSl
+jCummYN783,+jCummYN783
z_CC\680,z_CC\680
UOH_ZE_rV/W,UOH_ZE_rV/W
HYJogcZzZcRT+xnoYQG,HYJogcZzZcRT+xnoYQG
CLCDVuvSGK,CLCDVuvSGK
NlTkiYsuTmXfmPHv',NlTkiYsuTmXfmPHv'
.&r,.&r
xo:429,xo:429
BMPFKkFJKLOujV)gzjDv855,BMPFKkFJKLOujV)gzjDv855
AatmCTvZRLy@l,AatmCTvZRLy@l
"XWifVtvNld Me","XWifVtvNld Me"
dzzxQ*cMSqINf*cmeR,dzzxQ*cMSqINf*cmeR
Eif.trNgjN$hnEm,Eif.trNgjN$hnEm
dtAMcMhpRaAyVeX639,dtAMcMhpRaAyVeX639
'Dqh(CRkwfIPWS.Ex,'Dqh(CRkwfIPWS.Ex
tvkPZTgPDYBvjPQTb,tvkPZTgPDYBvjPQTb
n'dAOAUp<KXu],n'dAOAUp<KXu]
.<Iw#vXxV,.<Iw#vXxV
wMNOg[L,wMNOg[L
"HnJNGPXWq zlhp>958","HnJNGPXWq zlhp>958"
*ZBO'r262,*ZBO'r262
nUmXFu<WUWk\Ktn$,nUmXFu<WUWk\Ktn$
]R650,]R650
MAYbjYjKtdZyaORU,MAYbjYjKtdZyaORU
uIBkaZpPIyzcpiW,uIBkaZpPIyzcpiW
kPRBFelAQ`BToN@481,kPRBFelAQ`BToN@481
rtnGBmpeIe%FibdNUgJzR,rtnGBmpeIe%FibdNUgJzR
BrYGab\Ogjm.lddlr^,BrYGab\Ogjm.lddlr^
:GswfaxDg(Iu,:GswfaxDg(Iu
qRZlfUiOvLLRTJJL,qRZlfUiOvLLRTJJL
" bwpMtqUkeohpHHQS430"," bwpMtqUkeohpHHQS430"
MiVL`rnAvkT,MiVL`rnAvkT
"rU WgyQ","rU WgyQ"
HxcioUGshkmJ,HxcioUGshkmJ
]kHN:dhDUywviXyw,]kHN:dhDUywviXyw
qDuSN$QvX%bTvcfz250,qDuSN$QvX%bTvcfz250
j%z306,j%z306
&J'Rl<XV,&J'Rl<XV
suLsQwkIg/)^xlYIEJK144,suLsQwkIg/)^xlYIEJK144
$xYZX?f\f,$xYZX?f\f
<saGntFsD`Svt<UADqse,<saGntFsD`Svt<UADqse
sGhg%jjYZJVgqvZus,sGhg%jjYZJVgqvZus
NSxx,NSxx
"NKjHjGcc]ZKCJ,RNY","NKjHjGcc]ZKCJ,RNY"
gUWLBLT#mF<f^O,gUWLBLT#mF<f^O
(w,(w
"zyzYfv\avEFb uhFGoA","zyzYfv\avEFb uhFGoA"
stc,stc
"HSFDlXLTwlZMMmOd n673","HSFDlXLTwlZMMmOd n673"
iOLlrMeQreiCwrA,iOLlrMeQreiCwrA
v+^mzuwt&xKIkIq,v+^mzuwt&xKIkIq
"/ncPdVHBxXG FHHreNLa","/ncPdVHBxXG FHHreNLa"
(CaB.^D,(CaB.^D
YafSvtnMVSE,YafSvtnMVSE
dtrorOyu,dtrorOyu
" ci?_"," ci?_"
eFqtsonwBtuApCv,eFqtsonwBtuApCv
LydV*[)BNY,LydV*[)BNY
i?C`-875,i?C`-875
?VhjYbz]HDRRSt,?VhjYbz]HDRRSt
qSB)fHQs\ecQdMa&af,qSB)fHQs\ecQdMa&af
etr_CMdqnR#ISbnsv*PWN,etr_CMdqnR#ISbnsv*PWN
f+eUFiD+EOX,f+eUFiD+EOX
"W]] 959","W]] 959"
>?:S406,>?:S406
InmYHDjEtKG,InmYHDjEtKG
"'n C","'n C"
VYwf#WaOkzed,VYwf#WaOkzed
witBXpra,witBXpra
FJ_rBxACkIcI,FJ_rBxACkIcI
"FxHj,(414","FxHj,(414"
BqGa_iKwnB%I,BqGa_iKwnB%I
Nwy+Gc:jRpM&AGAp,Nwy+Gc:jRpM&AGAp
WXIDHgjeGBTQS)CGa*303,WXIDHgjeGBTQS)CGa*303
Phw[]Jx\q,Phw[]Jx\q
M/uiBNvLF?OrgmwtN413,M/uiBNvLF?OrgmwtN413
Z]emBxrKaLBmObpJUf@789,Z]emBxrKaLBmObpJUf@789
pf[-I,pf[-I
SwEyxv\,SwEyxv\
MkgAbSIyXAFkRYcgY`i:Wc,MkgAbSIyXAFkRYcgY`i:Wc
q]?,q]?
hGxdrjHDampj,hGxdrjHDampj
hptCmz,hptCmz
"Errv%AO z>nPF","Errv%AO z>nPF"
m)t,m)t
Gznk),Gznk)
XQ\x@KZbV,XQ\x@KZbV
RaEICq:uMKgMVega,RaEICq:uMKgMVega
Pov[lmdFberVX[+VQ,Pov[lmdFberVX[+VQ
ZjZYLYW,ZjZYLYW
mw)601,mw)601
XlKRiyoTbUiltzDZ:191,XlKRiyoTbUiltzDZ:191
jQTrDRIvsqvMgkGqqD415,jQTrDRIvsqvMgkGqqD415
" p%468"," p%468"
e]JbJjT&zZHxnjqFwdS179,e]JbJjT&zZHxnjqFwdS179
IopmKtYYFcwbpa[IrC`p,IopmKtYYFcwbpa[IrC`p
dS(^hX\,dS(^hX\
dlqWOiZedPoH,dlqWOiZedPoH
"w=JN;BbvynSVCw\BxBhWtXx","w=JN;BbvynSVCw\BxBhWtXx"
DWbku-xIayORajZWP,DWbku-xIayORajZWP
mUHWey\gqKj401,mUHWey\gqKj401
[c#hiKO@qenjMA,[c#hiKO@qenjMA
&X\731,&X\731
"HHnn;hL%","HHnn;hL%"
UCiYD,UCiYD
OXGsCeGt882,OXGsCeGt882
jSQSzuywDfW#775,jSQSzuywDfW#775
>JAkFXX,>JAkFXX
w'WQFrge?:dhZcBHW,w'WQFrge?:dhZcBHW
eS#ktKJ>yyT-u,eS#ktKJ>yyT-u
HJbcgetPxPvCcCstjL,HJbcgetPxPvCcCstjL
LmztcOBYiSerORWG`455,LmztcOBYiSerORWG`455
uM>w#ovO#,uM>w#ovO#
" (H"," (H"
iWpCgzLJjWNyXLmiqjPg,iWpCgzLJjWNyXLmiqjPg
`NEfHqdIKiTOff,`NEfHqdIKiTOff
dmUJO&Gqur`J_,dmUJO&Gqur`J_
"sCoTI-,o=918","sCoTI-,o=918"
"qS ^UNhK","qS ^UNhK"
"FqQG;<l&BqGRIA315","FqQG;<l&BqGRIA315"
izsk,izsk
aUMDyFN,aUMDyFN
xh,xh
WOsGmT&MztKG,WOsGmT&MztKG
m]WNEx<Zv,m]WNEx<Zv
WqqIBCPpxMihx[`MWVHm,WqqIBCPpxMihx[`MWVHm
pnWCFymxCoasCnO,pnWCFymxCoasCnO
"z'Y=W Pg","z'Y=W Pg"
WiNYB)rYKywd_bNXwuKx,WiNYB)rYKywd_bNXwuKx
gGmbtldXnzOugafX,gGmbtldXnzOugafX
dwFpTzxdAcyB,dwFpTzxdAcyB
wFZx\M:Ptd>tJIk,wFZx\M:Ptd>tJIk
"b:CS\wq jY","b:CS\wq jY"
xZskxH,xZskxH
x[vPWUzZ]bRPElKLd>VW?343,x[vPWUzZ]bRPElKLd>VW?343
G<e'Tb,G<e'Tb
"@,e$","@,e$"
rOsQOOvipGPjpKKJkzqG548,rOsQOOvipGPjpKKJkzqG548
eQHJhzAXt$B'/PCQGT,eQHJhzAXt$B'/PCQGT
BXi<jPIZz>QR^LEgutVsT,BXi<jPIZz>QR^LEgutVsT
"S,vgJOKmhmn","S,vgJOKmhmn"
.FfsLQZt@974,.FfsLQZt@974
loTVn,loTVn
SOWIkF,SOWIkF
/fhTlMlDUOMvV,/fhTlMlDUOMvV
LMabuen,LMabuen
"WBsafYw<#F,795","WBsafYw<#F,795"
PMyd'GqBqKyB,PMyd'GqBqKyB
Iwb`DVURILQ=@nNIv,Iwb`DVURILQ=@nNIv
LFwCTwMcXFddnfVV,LFwCTwMcXFddnfVV
@siUdaU'shUY,@siUdaU'shUY
ZGk?XAtsjbrqtrOxDol215,ZGk?XAtsjbrqtrOxDol215
.X/WFaMTbL,.X/WFaMTbL
"wkULOUndxeOXm.r,LOIM>","wkULOUndxeOXm.r,LOIM>"
QxpBV_559,QxpBV_559
lmQDR$ER,lmQDR$ER
XEgTzDZHTbhisufl,XEgTzDZHTbhisufl
$'C+QipK,$'C+QipK
[cg%n',[cg%n'
oRR.xtp,oRR.xtp
$I,$I
Kw'WlzgoqbotLAar#339,Kw'WlzgoqbotLAar#339
"KF*kz;tT","KF*kz;tT"
I*EF/mFgnn,I*EF/mFgnn
$Ly-Enpcx,$Ly-Enpcx
B*,B*
noplLZYHOfc,noplLZYHOfc
dmAoBvG,dmAoBvG
HbRrZKi]CQOGKuITBv,HbRrZKi]CQOGKuITBv
p%hECKhNMvqZKp*E[dvN,p%hECKhNMvqZKp*E[dvN
ZbkIGVh^mkmj,ZbkIGVh^mkmj
"ocHh,@Fnszu","ocHh,@Fnszu"
Sj`=',Sj`='
ZhD,ZhD
sGAR&I*%PX,sGAR&I*%PX
loQXvGabXXtojcDJ(,loQXvGabXXtojcDJ(
]-m\Y363,]-m\Y363
",-v",",-v"
DkgqO+nWmAVAF335,DkgqO+nWmAVAF335
pcudacFB/QOCnJbl?t,pcudacFB/QOCnJbl?t
gKatG:PMEPjH`npr,gKatG:PMEPjH`npr
miZ%?.cb,miZ%?.cb
B@rD,B@rD
KWkmFEe]FEDcQ'YvlDRfe@,KWkmFEe]FEDcQ'YvlDRfe@
-UlJhaKq\UdLkBLTSOlHOt,-UlJhaKq\UdLkBLTSOlHOt
Bujiw886,Bujiw886
"HPyTn/Du ]mHDpXpHkimX","HPyTn/Du ]mHDpXpHkimX"
o/%Ltz[A,o/%Ltz[A
<=C,<=C
[E,[E
OBaDRVY(daVsNRaP,OBaDRVY(daVsNRaP
";amMrIEPehHxjPq>fE",";amMrIEPehHxjPq>fE"
"wDGI)N@ byk","wDGI)N@ byk"
TNturywcRHd&Yuy[,TNturywcRHd&Yuy[
M,M
[eyCQxuP^UPvb,[eyCQxuP^UPvb
UIxCurmWHHsVLeRB627,UIxCurmWHHsVLeRB627
"UI/x ygn@jV","UI/x ygn@jV"
zVFPNd,zVFPNd
?m?CnSkzoEe<RZYwQjZM,?m?CnSkzoEe<RZYwQjZM
vzDJIkwYHMXln@uyNNmD,vzDJIkwYHMXln@uyNNmD
MYPWbxjvog,MYPWbxjvog
GOM^UvOkikxyWNP:956,GOM^UvOkikxyWNP:956
`+Af*453,`+Af*453
"L;qxLGpTJuvTueN.","L;qxLGpTJuvTueN."
bV+qt*,bV+qt*
AIdkEtXcgUii_,AIdkEtXcgUii_
wNLGz%Cun,wNLGz%Cun
"u)qw\G,533","u)qw\G,533"
O?#J-xP,O?#J-xP
"imUw*KR ","imUw*KR "
"ZXKSyHC MlpIp","ZXKSyHC MlpIp"
"LDtqAbOKYctdeMWAHQ,149","LDtqAbOKYctdeMWAHQ,149"
tyQooKhd)uxE\c(eKHwSV,tyQooKhd)uxE\c(eKHwSV
"ix;AugMwcnoOKbQA","ix;AugMwcnoOKbQA"
n/IcDH-ke,n/IcDH-ke
"tcfQ,*ZshcKExssIOnw","tcfQ,*ZshcKExssIOnw"
<yD=gs474,<yD=gs474
zUk,zUk
vASeonehc)jIgQz/,vASeonehc)jIgQz/
%=GMq%QmdzFmLwtSJFz,%=GMq%QmdzFmLwtSJFz
/VjPQ\\S,/VjPQ\\S
"Mq;FMAsiLGIyItwyd","Mq;FMAsiLGIyItwyd"
yjAUDEoRKZNBVwTcyY,yjAUDEoRKZNBVwTcyY
"NPTZF @gjHnq","NPTZF @gjHnq"
PaXjwXHzCFTPfn,PaXjwXHzCFTPfn
iLFEE)XctuKj*eY,iLFEE)XctuKj*eY
VQSqwcruHGTo,VQSqwcruHGTo
IuQqhMZ,IuQqhMZ
fw=h?AVDR,fw=h?AVDR
"uAPxELjL az)zi'bI","uAPxELjL az)zi'bI"
Z230,Z230
DiuZtT.xDBD@DqnaL,DiuZtT.xDBD@DqnaL
xaJnQIUWEOtkOK]hLRnp,xaJnQIUWEOtkOK]hLRnp
b=cdFuu>q,b=cdFuu>q
t%IWSjH+NAXeuJNg,t%IWSjH+NAXeuJNg
tjV.fcqYkNKbQTuvAwJ,tjV.fcqYkNKbQTuvAwJ
FQ]jEzTOZvFqZxz*VJhen,FQ]jEzTOZvFqZxz*VJhen
tUVUTNTLlCrQn,tUVUTNTLlCrQn
N@Ds,N@Ds
LN^PRrLr+*QUeX,LN^PRrLr+*QUeX
";q>BcjAylMD",";q>BcjAylMD"
";lfevS",";lfevS"
LViS<BAkTmkOIEpnpSrw,LViS<BAkTmkOIEpnpSrw
bevic]xmo+467,bevic]xmo+467
Lzfo,Lzfo
PEPpgryqbUaifqC,PEPpgryqbUaifqC
vVYNQZfiAC,vVYNQZfiAC
G^ZboAcEYoN'345,G^ZboAcEYoN'345
BVfIRVubv)AD(+m,BVfIRVubv)AD(+m
@:n*ku,@:n*ku
JVZqaEMKPYJNJwNdA^,JVZqaEMKPYJNJwNdA^
m@djfDBYOH#,m@djfDBYOH#
BkRruuXtLKdmrnPV>m,BkRruuXtLKdmrnPV>m
/Hp,/Hp
"Vw;?rhq","Vw;?rhq"
CyFk'DpmzpJG,CyFk'DpmzpJG
/fVL(ynd>MaENgQiQqT,/fVL(ynd>MaENgQiQqT
"iL wiJjgUQY.rh","iL wiJjgUQY.rh"
"QOcSNslPS);WpDMjjPyc^","QOcSNslPS);WpDMjjPyc^"
@n<qdCV^xaOz,@n<qdCV^xaOz
PJG,PJG
NfasAHGGKEv\r:835,NfasAHGGKEv\r:835
pBC@AijdydB]g-537,pBC@AijdydB]g-537
m==,m==
@cq`aV)YYwOa,@cq`aV)YYwOa
"$fgr;nyoc","$fgr;nyoc"
UsLqTg#WCVXpOOWF931,UsLqTg#WCVXpOOWF931
";.aS]",";.aS]"
.Ch\bVxeceJQ:438,.Ch\bVxeceJQ:438
Yu%?s`t,Yu%?s`t
t()618,t()618
ZvXnd*UpL,ZvXnd*UpL
&AbcoYVqf,&AbcoYVqf
j^MMBU,j^MMBU
wlZcUfpjquMDuZjxF.303,wlZcUfpjquMDuZjxF.303
wPmc=)sUd?,wPmc=)sUd?
m]ozirgWnjM,m]ozirgWnjM
NhEyu_FC,NhEyu_FC
"ilM$NDl,jAZxgsIAL.P","ilM$NDl,jAZxgsIAL.P"
.#p'OXevOxAHcv,.#p'OXevOxAHcv
XyHH*oPohHqpr`bHJ:ah,XyHH*oPohHqpr`bHJ:ah
slBE%lVMHSLeJOiJzbAo_863,slBE%lVMHSLeJOiJzbAo_863
ZLu,ZLu
PZSwc`>wH(C,PZSwc`>wH(C
BlJzInomwWJ-xN`,BlJzInomwWJ-xN`
EN?hGpN>[g,EN?hGpN>[g
/k,/k
"V,Mi)kWvTzGL","V,Mi)kWvTzGL"
cjIWbuXGx/e.u,cjIWbuXGx/e.u
:]s,:]s
S=931,S=931
S=,S=
Ftm_y,Ftm_y
XBstj,XBstj
Ir@[styeiHrNDgi,Ir@[styeiHrNDgi
CqDeO>&KhnLJGKNWqn,CqDeO>&KhnLJGKNWqn
HgI,HgI
nRVcMK+)<UwRTV,nRVcMK+)<UwRTV
s/zib#lBE^IJ,s/zib#lBE^IJ
yTv,yTv
<#GSpMBx'ChHOLU,<#GSpMBx'ChHOLU
LKBmKAljWecSCAZ#\s,LKBmKAljWecSCAZ#\s
PvuLkV425,PvuLkV425
XNvGu]faZ,XNvGu]faZ
